filename,folder,observation_id,observer,licence,observed_on,latitude,longitude,split
66880122_0.jpg,ixodes_ricinus,66880122,arachon,cc-by-nc,2020-10-06,55.8271155443,12.5622758666,train
67081697_0.jpg,ixodes_ricinus,67081697,apeterlongo,cc-by-nc,2020-05-16,46.104386168,11.21548481,val
67399514_0.jpg,ixodes_ricinus,67399514,apeterlongo,cc-by-nc,2020-06-28,46.301426,10.687118,test
67624908_0.jpg,ixodes_ricinus,67624908,floriangutsch,cc-by-nc,2015-10-06,53.8654053249,9.8150791828,train
67668739_0.jpg,ixodes_ricinus,67668739,fischair,cc-by-nc,2020-06-11,46.7106055556,7.8930611111,train
68204230_0.jpg,ixodes_ricinus,68204230,zmei,cc-by-nc,2020-06-28,42.6778169363,23.3382881476,train
68204230_1.jpg,ixodes_ricinus,68204230,zmei,cc-by-nc,2020-06-28,42.6778169363,23.3382881476,train
68204230_2.jpg,ixodes_ricinus,68204230,zmei,cc-by-nc,2020-06-28,42.6778169363,23.3382881476,train
68204230_3.jpg,ixodes_ricinus,68204230,zmei,cc-by-nc,2020-06-28,42.6778169363,23.3382881476,train
68204230_4.jpg,ixodes_ricinus,68204230,zmei,cc-by-nc,2020-06-28,42.6778169363,23.3382881476,train
68204230_5.jpg,ixodes_ricinus,68204230,zmei,cc-by-nc,2020-06-28,42.6778169363,23.3382881476,train
68204230_6.jpg,ixodes_ricinus,68204230,zmei,cc-by-nc,2020-06-28,42.6778169363,23.3382881476,train
68204230_7.jpg,ixodes_ricinus,68204230,zmei,cc-by-nc,2020-06-28,42.6778169363,23.3382881476,train
68204230_8.jpg,ixodes_ricinus,68204230,zmei,cc-by-nc,2020-06-28,42.6778169363,23.3382881476,train
68247159_0.jpg,ixodes_ricinus,68247159,silversea_starsong,cc-by-nc,2014-08-29,50.8567480274,-1.4839555432,val
68247159_1.jpg,ixodes_ricinus,68247159,silversea_starsong,cc-by-nc,2014-08-29,50.8567480274,-1.4839555432,val
68370774_0.jpg,ixodes_ricinus,68370774,lantinantoine,cc-by-nc,2020-06-26,47.591043482,-0.4656378552,train
68370774_1.jpg,ixodes_ricinus,68370774,lantinantoine,cc-by-nc,2020-06-26,47.591043482,-0.4656378552,train
68370774_2.jpg,ixodes_ricinus,68370774,lantinantoine,cc-by-nc,2020-06-26,47.591043482,-0.4656378552,train
68455786_0.jpg,ixodes_ricinus,68455786,pinofringilla,cc-by-nc,2018-05-06,43.8966811292,11.9062905339,train
68455786_1.jpg,ixodes_ricinus,68455786,pinofringilla,cc-by-nc,2018-05-06,43.8966811292,11.9062905339,train
68455786_2.jpg,ixodes_ricinus,68455786,pinofringilla,cc-by-nc,2018-05-06,43.8966811292,11.9062905339,train
68455786_3.jpg,ixodes_ricinus,68455786,pinofringilla,cc-by-nc,2018-05-06,43.8966811292,11.9062905339,train
68455786_4.jpg,ixodes_ricinus,68455786,pinofringilla,cc-by-nc,2018-05-06,43.8966811292,11.9062905339,train
68547482_0.jpg,ixodes_ricinus,68547482,thenatureslovene,cc-by-nc,2020-04-05,46.314651941,13.5945947129,train
68678794_0.jpg,ixodes_ricinus,68678794,yuriysokolov73,cc-by-nc,2018-05-06,52.2516860741,35.2976731566,val
68689417_0.jpg,ixodes_ricinus,68689417,felix_riegel,cc-by-nc,2020-09-09,48.08180551,12.09776746,train
68689417_1.jpg,ixodes_ricinus,68689417,felix_riegel,cc-by-nc,2020-09-09,48.08180551,12.09776746,train
68689417_2.jpg,ixodes_ricinus,68689417,felix_riegel,cc-by-nc,2020-09-09,48.08180551,12.09776746,train
68847692_0.jpg,ixodes_ricinus,68847692,penak,cc-by-nc,2004-04-24,63.8319339503,23.0338058898,train
59229617_0.jpg,ixodes_ricinus,59229617,sab3600,cc0,2020-09-08,57.4143178571,-3.3850403786,train
59229617_1.jpg,ixodes_ricinus,59229617,sab3600,cc0,2020-09-08,57.4143178571,-3.3850403786,train
59234991_0.jpg,ixodes_ricinus,59234991,felipecastilla,cc-by-nc,2017-11-25,40.85873,-3.753612,test
59234991_1.jpg,ixodes_ricinus,59234991,felipecastilla,cc-by-nc,2017-11-25,40.85873,-3.753612,test
59559529_0.jpg,ixodes_ricinus,59559529,pohdiskelija,cc-by-nc,2020-09-14,64.2590649428,23.949187927,test
59561607_0.jpg,ixodes_ricinus,59561607,jayswildlife,cc-by-nc-sa,2017-05-18,60.4034416145,22.3549609095,val
59561607_1.jpg,ixodes_ricinus,59561607,jayswildlife,cc-by-nc-sa,2017-05-18,60.4034416145,22.3549609095,val
59561607_2.jpg,ixodes_ricinus,59561607,jayswildlife,cc-by-nc-sa,2017-05-18,60.4034416145,22.3549609095,val
59762196_0.jpg,ixodes_ricinus,59762196,arachon,cc-by-nc,2020-09-11,55.8272182672,12.5615525991,train
60436928_0.jpg,ixodes_ricinus,60436928,caitlineclair,cc-by-nc,2020-09-22,55.6136226273,-5.1294593329,train
60762806_0.jpg,ixodes_ricinus,60762806,jfb22,cc-by-nc,2020-09-25,48.4802435145,-2.6938846707,train
60993632_0.jpg,ixodes_ricinus,60993632,timmn,cc-by-nc,2020-09-27,59.3105478381,18.0185488969,train
60993632_1.jpg,ixodes_ricinus,60993632,timmn,cc-by-nc,2020-09-27,59.3105478381,18.0185488969,train
60993632_2.jpg,ixodes_ricinus,60993632,timmn,cc-by-nc,2020-09-27,59.3105478381,18.0185488969,train
60993632_3.jpg,ixodes_ricinus,60993632,timmn,cc-by-nc,2020-09-27,59.3105478381,18.0185488969,train
60993632_4.jpg,ixodes_ricinus,60993632,timmn,cc-by-nc,2020-09-27,59.3105478381,18.0185488969,train
61084496_0.jpg,ixodes_ricinus,61084496,oudejans,cc-by-nc,2020-09-27,52.0936685801,5.3496687127,train
61108027_0.jpg,ixodes_ricinus,61108027,lilikaz,cc-by-nc,2020-09-28,51.3221837449,-0.205046162,train
61131987_0.jpg,ixodes_ricinus,61131987,rudolphous,cc-by,2020-07-26,53.4855,6.1628,train
61131987_1.jpg,ixodes_ricinus,61131987,rudolphous,cc-by,2020-07-26,53.4855,6.1628,train
61131987_2.jpg,ixodes_ricinus,61131987,rudolphous,cc-by,2020-07-26,53.4855,6.1628,train
61487637_0.jpg,ixodes_ricinus,61487637,drouldrover,cc0,2020-10-02,60.2449191819,25.2087396764,train
61487637_1.jpg,ixodes_ricinus,61487637,drouldrover,cc0,2020-10-02,60.2449191819,25.2087396764,train
61487637_2.jpg,ixodes_ricinus,61487637,drouldrover,cc0,2020-10-02,60.2449191819,25.2087396764,train
61487637_3.jpg,ixodes_ricinus,61487637,drouldrover,cc0,2020-10-02,60.2449191819,25.2087396764,train
61521650_0.jpg,ixodes_ricinus,61521650,rudolphous,cc-by,2020-10-03,52.24085,4.444382,train
61541083_0.jpg,ixodes_ricinus,61541083,anhammer,cc-by-nc,2020-10-03,56.9557782,8.723258,train
61686382_0.jpg,ixodes_ricinus,61686382,fittinger,cc0,2020-10-03,50.8735800027,11.2936000222,test
61933411_0.jpg,ixodes_ricinus,61933411,renko,cc-by-nc,2018-02-05,50.7551518932,2.3425253378,train
61933411_1.jpg,ixodes_ricinus,61933411,renko,cc-by-nc,2018-02-05,50.7551518932,2.3425253378,train
61953256_0.jpg,ixodes_ricinus,61953256,pedallingsquares,cc-by-nc,2020-10-07,57.3801501462,-4.3910134352,test
62057419_0.jpg,ixodes_ricinus,62057419,yvesbas,cc-by,2007-05-06,48.0705217574,-2.091700305,train
62104497_0.jpg,ixodes_ricinus,62104497,joeholt,cc-by,2020-08-16,52.8293018056,-4.0811046668,val
62562711_0.jpg,ixodes_ricinus,62562711,petrallima,cc-by-nc,2020-10-14,43.8475273,11.2620963,train
62690192_0.jpg,ixodes_ricinus,62690192,eeuforiee,cc-by,2016-04-03,48.9502189055,16.600086546,train
62690192_1.jpg,ixodes_ricinus,62690192,eeuforiee,cc-by,2016-04-03,48.9502189055,16.600086546,train
62690192_2.jpg,ixodes_ricinus,62690192,eeuforiee,cc-by,2016-04-03,48.9502189055,16.600086546,train
63050284_0.jpg,ixodes_ricinus,63050284,gurucumi,cc-by-nc,2020-10-19,47.090629861,15.434368439,train
63050284_1.jpg,ixodes_ricinus,63050284,gurucumi,cc-by-nc,2020-10-19,47.090629861,15.434368439,train
63124948_0.jpg,ixodes_ricinus,63124948,fero,cc-by-nc,2020-07-23,49.1246738798,19.2023954905,train
63124948_1.jpg,ixodes_ricinus,63124948,fero,cc-by-nc,2020-07-23,49.1246738798,19.2023954905,train
63124948_2.jpg,ixodes_ricinus,63124948,fero,cc-by-nc,2020-07-23,49.1246738798,19.2023954905,train
63124948_3.jpg,ixodes_ricinus,63124948,fero,cc-by-nc,2020-07-23,49.1246738798,19.2023954905,train
63341139_0.jpg,ixodes_ricinus,63341139,gernotkunz,cc-by-nc,2020-10-23,46.6562141253,15.5227605085,train
63394348_0.jpg,ixodes_ricinus,63394348,peter_gabler,cc0,2020-10-24,51.5951195207,11.3307047553,train
63394348_1.jpg,ixodes_ricinus,63394348,peter_gabler,cc0,2020-10-24,51.5951195207,11.3307047553,train
63394348_2.jpg,ixodes_ricinus,63394348,peter_gabler,cc0,2020-10-24,51.5951195207,11.3307047553,train
63512382_0.jpg,ixodes_ricinus,63512382,irishochwarter,cc-by-nc,2020-10-17,46.9370973631,16.1296100914,train
63568128_0.jpg,ixodes_ricinus,63568128,bleh_,cc-by-nc,2020-10-25,40.2667681076,22.4246503785,test
63568128_1.jpg,ixodes_ricinus,63568128,bleh_,cc-by-nc,2020-10-25,40.2667681076,22.4246503785,test
63653217_0.jpg,ixodes_ricinus,63653217,judest,cc-by-nc,2020-06-07,55.9246,-4.1412555,val
63771557_0.jpg,ixodes_ricinus,63771557,markuskrieger,cc-by,2020-10-29,49.0202777778,13.0116666667,test
63771557_1.jpg,ixodes_ricinus,63771557,markuskrieger,cc-by,2020-10-29,49.0202777778,13.0116666667,test
63955930_0.jpg,ixodes_ricinus,63955930,mishimushi,cc-by-nc,2020-10-27,43.398984,-0.941821,train
63955930_1.jpg,ixodes_ricinus,63955930,mishimushi,cc-by-nc,2020-10-27,43.398984,-0.941821,train
55305069_0.jpg,ixodes_ricinus,55305069,axo01,cc-by,2020-08-03,56.388785,10.8872708333,val
55305069_1.jpg,ixodes_ricinus,55305069,axo01,cc-by,2020-08-03,56.388785,10.8872708333,val
55382275_0.jpg,ixodes_ricinus,55382275,ikskyrskobl,cc-by-nc,2020-08-04,52.3268821831,35.3514625132,train
55382275_1.jpg,ixodes_ricinus,55382275,ikskyrskobl,cc-by-nc,2020-08-04,52.3268821831,35.3514625132,train
55389866_0.jpg,ixodes_ricinus,55389866,yayadubeffroy,cc-by-nc,2020-08-04,43.5910255783,1.4445537569,test
55513538_0.jpg,ixodes_ricinus,55513538,xjokanda,cc-by-nc,2020-07-29,57.6719083333,10.4996666667,train
55578067_0.jpg,ixodes_ricinus,55578067,omateus,cc-by-nc,2020-08-05,41.9652557372,-7.9795513153,train
55578067_1.jpg,ixodes_ricinus,55578067,omateus,cc-by-nc,2020-08-05,41.9652557372,-7.9795513153,train
55602157_0.jpg,ixodes_ricinus,55602157,jostein,cc-by-nc,2020-08-06,59.0915556388,10.2708780393,train
55618834_0.jpg,ixodes_ricinus,55618834,axo01,cc-by,2020-08-06,56.3888470984,10.8874022216,val
55618834_1.jpg,ixodes_ricinus,55618834,axo01,cc-by,2020-08-06,56.3888470984,10.8874022216,val
55832380_0.jpg,ixodes_ricinus,55832380,flemmingeskildsen,cc-by-nc,2020-08-07,56.43033833,14.68556167,val
55907192_0.jpg,ixodes_ricinus,55907192,gunnerpoulsen,cc0,2020-08-09,56.2532463003,8.3892101794,val
56336744_0.jpg,ixodes_ricinus,56336744,jarkkopeltoniemi,cc-by-nc,2020-08-13,62.6189124057,29.6905453876,train
56379070_0.jpg,ixodes_ricinus,56379070,antoine_guiguet_,cc-by,2018-06-24,47.3377375977,0.7585465162,train
56419398_0.jpg,ixodes_ricinus,56419398,thylacereal,cc-by-nc,2020-08-14,55.9523267224,-2.5051731616,val
56424588_0.jpg,ixodes_ricinus,56424588,bente2,cc-by-nc,2020-08-14,60.2012129922,5.6227204576,train
56917874_0.jpg,ixodes_ricinus,56917874,ilonalle,cc-by-nc,2020-08-19,60.3891759424,22.2305767971,train
56924645_0.jpg,ixodes_ricinus,56924645,arminf82,cc-by,2020-08-19,52.75169667,13.391255,val
57000000_0.jpg,ixodes_ricinus,57000000,ponpon42,cc-by,2020-08-19,45.7605028755,2.0717214793,train
57000000_1.jpg,ixodes_ricinus,57000000,ponpon42,cc-by,2020-08-19,45.7605028755,2.0717214793,train
57020228_0.jpg,ixodes_ricinus,57020228,yurimk,cc-by-sa,2020-08-20,46.3322756365,8.8004528359,train
57196816_0.jpg,ixodes_ricinus,57196816,liebzi,cc-by-nc,2020-08-22,54.562795,11.9630349722,test
57203084_0.jpg,ixodes_ricinus,57203084,stacetree,cc-by,2020-08-22,52.08730833,5.75618833,train
57203084_1.jpg,ixodes_ricinus,57203084,stacetree,cc-by,2020-08-22,52.08730833,5.75618833,train
57203084_2.jpg,ixodes_ricinus,57203084,stacetree,cc-by,2020-08-22,52.08730833,5.75618833,train
57479131_0.jpg,ixodes_ricinus,57479131,michel-r,cc-by-nc,2019-06-09,48.6157716523,2.406013363,train
57485523_0.jpg,ixodes_ricinus,57485523,sloppydemon,cc-by-nc,2020-08-23,57.7150206454,11.9379748324,train
57485523_1.jpg,ixodes_ricinus,57485523,sloppydemon,cc-by-nc,2020-08-23,57.7150206454,11.9379748324,train
57528058_0.jpg,ixodes_ricinus,57528058,felix_riegel,cc-by-nc,2020-06-03,48.32505793,11.707579,train
57625685_0.jpg,ixodes_ricinus,57625685,richbillington,cc-by-nc,2019-10-03,50.579882072,-3.7552857503,val
57625735_0.jpg,ixodes_ricinus,57625735,richbillington,cc-by-nc,2020-05-04,50.4340948434,-4.0431860242,train
57743400_0.jpg,ixodes_ricinus,57743400,splint,cc-by-nc,2020-08-24,55.4441479393,10.1737066358,train
57876811_0.jpg,ixodes_ricinus,57876811,jfb22,cc-by-nc,2020-08-27,48.4821125795,-2.694410719,train
57876811_1.jpg,ixodes_ricinus,57876811,jfb22,cc-by-nc,2020-08-27,48.4821125795,-2.694410719,train
58013886_0.jpg,ixodes_ricinus,58013886,vehmti,cc-by-nc,2020-08-30,62.2199375861,25.7873472199,train
58506625_0.jpg,ixodes_ricinus,58506625,miekolby,cc-by-nc,2020-09-04,56.44722833,10.05325833,test
59143743_0.jpg,ixodes_ricinus,59143743,natforlife,cc-by-nc,2020-09-10,59.6921029369,10.7483575901,test
59227947_0.jpg,ixodes_ricinus,59227947,sab3600,cc0,2020-09-11,57.4176401385,-3.3825217693,train
59227947_1.jpg,ixodes_ricinus,59227947,sab3600,cc0,2020-09-11,57.4176401385,-3.3825217693,train
59227947_2.jpg,ixodes_ricinus,59227947,sab3600,cc0,2020-09-11,57.4176401385,-3.3825217693,train
52078810_0.jpg,ixodes_ricinus,52078810,axo01,cc-by,2020-07-06,56.3888813889,10.8874930556,val
52078810_1.jpg,ixodes_ricinus,52078810,axo01,cc-by,2020-07-06,56.3888813889,10.8874930556,val
52134930_0.jpg,ixodes_ricinus,52134930,rowanmcculloch,cc-by-nc,2016-07-03,55.9229154,-5.6211838,train
52139114_0.jpg,ixodes_ricinus,52139114,helik7,cc-by-nc,2020-07-05,49.6403647761,17.3791007603,train
52229228_0.jpg,ixodes_ricinus,52229228,sariai,cc-by-nc,2020-07-06,55.0650277778,26.0100111111,val
52229228_1.jpg,ixodes_ricinus,52229228,sariai,cc-by-nc,2020-07-06,55.0650277778,26.0100111111,val
52233138_0.jpg,ixodes_ricinus,52233138,nasserhalaweh,cc-by,2020-07-03,53.3357150183,8.8539643426,test
52233138_1.jpg,ixodes_ricinus,52233138,nasserhalaweh,cc-by,2020-07-03,53.3357150183,8.8539643426,test
52233138_2.jpg,ixodes_ricinus,52233138,nasserhalaweh,cc-by,2020-07-03,53.3357150183,8.8539643426,test
52284763_0.jpg,ixodes_ricinus,52284763,jackbo,cc-by-nc,2020-07-07,45.5921972841,9.2229614023,val
52378842_0.jpg,ixodes_ricinus,52378842,kathrinepokladok,cc-by-nc,2020-07-02,54.324040809,26.8489481136,train
52378842_1.jpg,ixodes_ricinus,52378842,kathrinepokladok,cc-by-nc,2020-07-02,54.324040809,26.8489481136,train
52378842_2.jpg,ixodes_ricinus,52378842,kathrinepokladok,cc-by-nc,2020-07-02,54.324040809,26.8489481136,train
52378842_3.jpg,ixodes_ricinus,52378842,kathrinepokladok,cc-by-nc,2020-07-02,54.324040809,26.8489481136,train
52378842_4.jpg,ixodes_ricinus,52378842,kathrinepokladok,cc-by-nc,2020-07-02,54.324040809,26.8489481136,train
52378842_5.jpg,ixodes_ricinus,52378842,kathrinepokladok,cc-by-nc,2020-07-02,54.324040809,26.8489481136,train
52510041_0.jpg,ixodes_ricinus,52510041,chriscooper,cc0,2020-07-09,50.21461333,-3.709455,train
52652674_0.jpg,ixodes_ricinus,52652674,sloppydemon,cc-by-nc,2020-07-10,57.7410567193,11.92800399,train
52652674_1.jpg,ixodes_ricinus,52652674,sloppydemon,cc-by-nc,2020-07-10,57.7410567193,11.92800399,train
52697691_0.jpg,ixodes_ricinus,52697691,sandyrae,cc-by,2012-05-23,55.999772,-2.867259,test
52829026_0.jpg,ixodes_ricinus,52829026,brandonvidrine,cc-by,2020-07-12,51.3072155864,-0.6500650384,train
52829026_1.jpg,ixodes_ricinus,52829026,brandonvidrine,cc-by,2020-07-12,51.3072155864,-0.6500650384,train
52829026_2.jpg,ixodes_ricinus,52829026,brandonvidrine,cc-by,2020-07-12,51.3072155864,-0.6500650384,train
52829026_3.jpg,ixodes_ricinus,52829026,brandonvidrine,cc-by,2020-07-12,51.3072155864,-0.6500650384,train
52936646_0.jpg,ixodes_ricinus,52936646,giancarlo_bazzoni,cc-by-nc,2020-07-12,46.0378098644,10.3731483221,train
52936646_1.jpg,ixodes_ricinus,52936646,giancarlo_bazzoni,cc-by-nc,2020-07-12,46.0378098644,10.3731483221,train
52955658_0.jpg,ixodes_ricinus,52955658,brandonvidrine,cc-by,2020-07-13,51.3044006604,-0.6551659293,val
53127590_0.jpg,ixodes_ricinus,53127590,felix_riegel,cc-by-nc,2020-05-27,48.24379629,12.08363148,train
53127590_1.jpg,ixodes_ricinus,53127590,felix_riegel,cc-by-nc,2020-05-27,48.24379629,12.08363148,train
